Unnamed: 0,trial_type_id,full_phrase,full_phrase_language,target_side,dataset_id,distractor_id,target_id,trial_type_aux_data,vanilla_trial,dataset_name,unique_pair,text1_description,image1,text1,text2_description,image2,text2,image_similarity,text_similarity,multimodal_similarity,ooo_similarity,things_text1,things_text2
90,6583,Look! Find the cookie!,eng,left,41,1754,1749,,1,byers-heinlein_2017,1749_1754,cookie,stimulus_data/byers-heinlein_2017/raw_data/stimuli/cookie.png,cookie,foot,stimulus_data/byers-heinlein_2017/raw_data/stimuli/foot.png,foot,0.6533,0.8174,0.4004,0.1613,cookie,foot
91,6584,Look! Find the pied!,multiple,left,41,1748,1755,,0,byers-heinlein_2017,1748_1755,foot,stimulus_data/byers-heinlein_2017/raw_data/stimuli/foot.png,foot,cookie,stimulus_data/byers-heinlein_2017/raw_data/stimuli/cookie.png,cookie,0.6533,0.8174,0.4224,0.1613,foot,cookie
92,6585,Look! Find the book!,eng,right,41,1751,1746,,1,byers-heinlein_2017,1746_1751,book,stimulus_data/byers-heinlein_2017/raw_data/stimuli/book.png,book,dog,stimulus_data/byers-heinlein_2017/raw_data/stimuli/dog.png,dog,0.684,0.8574,0.4155,0.1162,book,dog
93,6586,Look! Find the porte!,multiple,left,41,1756,1753,,0,byers-heinlein_2017,1753_1756,door,stimulus_data/byers-heinlein_2017/raw_data/stimuli/door.png,door,mouth,stimulus_data/byers-heinlein_2017/raw_data/stimuli/mouth.png,mouth,0.6694,0.83,0.4185,0.1437,door,mouth
94,6587,Look! Find the biscuit!,multiple,right,41,1755,1748,,0,byers-heinlein_2017,1748_1755,cookie,stimulus_data/byers-heinlein_2017/raw_data/stimuli/cookie.png,cookie,foot,stimulus_data/byers-heinlein_2017/raw_data/stimuli/foot.png,foot,0.6533,0.8174,0.4004,0.1613,cookie,foot
95,6588,Look! Find the mouth!,eng,left,41,1752,1757,,1,byers-heinlein_2017,1752_1757,mouth,stimulus_data/byers-heinlein_2017/raw_data/stimuli/mouth.png,mouth,door,stimulus_data/byers-heinlein_2017/raw_data/stimuli/door.png,door,0.6694,0.83,0.401,0.1437,mouth,door
96,6589,Look! Find the chien!,multiple,right,41,1747,1750,,0,byers-heinlein_2017,1747_1750,dog,stimulus_data/byers-heinlein_2017/raw_data/stimuli/dog.png,dog,book,stimulus_data/byers-heinlein_2017/raw_data/stimuli/book.png,book,0.684,0.8574,0.4019,0.1162,dog,book
97,6590,Look! Find the foot!,eng,right,41,1749,1754,,1,byers-heinlein_2017,1749_1754,foot,stimulus_data/byers-heinlein_2017/raw_data/stimuli/foot.png,foot,cookie,stimulus_data/byers-heinlein_2017/raw_data/stimuli/cookie.png,cookie,0.6533,0.8174,0.4224,0.1613,foot,cookie
98,6591,Look! Find the door!,eng,right,41,1757,1752,,1,byers-heinlein_2017,1752_1757,door,stimulus_data/byers-heinlein_2017/raw_data/stimuli/door.png,door,mouth,stimulus_data/byers-heinlein_2017/raw_data/stimuli/mouth.png,mouth,0.6694,0.83,0.4185,0.1437,door,mouth
99,6592,Look! Find the livre!,multiple,left,41,1750,1747,,0,byers-heinlein_2017,1747_1750,book,stimulus_data/byers-heinlein_2017/raw_data/stimuli/book.png,book,dog,stimulus_data/byers-heinlein_2017/raw_data/stimuli/dog.png,dog,0.684,0.8574,0.4155,0.1162,book,dog
100,6600,Regarde! Trouve le bouche!,fre,left,41,1753,1756,,1,byers-heinlein_2017,1753_1756,mouth,stimulus_data/byers-heinlein_2017/raw_data/stimuli/mouth.png,mouth,door,stimulus_data/byers-heinlein_2017/raw_data/stimuli/door.png,door,0.6694,0.83,0.401,0.1437,mouth,door
101,1584,"ila wil, wa, a!",zxx,left,8,292,318,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,292_318,tortilla,stimulus_data/casillas_tseltal_2015/raw_data/split_images/wa.png,tortilla,bucket,stimulus_data/casillas_tseltal_2015/raw_data/split_images/balti.png,bucket,0.6587,0.704,0.3843,0.2121,tortilla,bucket
102,1585,"ila wil, si', .. .",zxx,right,8,293,312,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,293_312,firewood,stimulus_data/casillas_tseltal_2015/raw_data/split_images/si'.png,firewood,cup,stimulus_data/casillas_tseltal_2015/raw_data/split_images/baso.png,cup,0.4822,0.7993,0.396,0.2474,firewood,cup
103,1586,"ila wil, k'ajk', ya xba jletik!",zxx,left,8,294,300,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,294_300,fire,stimulus_data/casillas_tseltal_2015/raw_data/split_images/k'ajk'.png,fire,bowl,stimulus_data/casillas_tseltal_2015/raw_data/split_images/bojch.png,bowl,0.7114,0.835,0.4346,0.271,fire,bowl
104,1587,"ila wil, ja', a!",zxx,right,8,295,299,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,295_299,water,stimulus_data/casillas_tseltal_2015/raw_data/split_images/ja'.png,water,bean,stimulus_data/casillas_tseltal_2015/raw_data/split_images/chenek'.png,bean,0.5713,0.8306,0.4731,,,
105,1588,"ila wil, mes, a!",zxx,left,8,296,304,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,296_304,broom,stimulus_data/casillas_tseltal_2015/raw_data/split_images/mes.png,broom,purse,stimulus_data/casillas_tseltal_2015/raw_data/split_images/chojak'.png,purse,0.7446,0.7554,0.4023,0.3266,broom,purse
106,1589,"ila wil, chenek', ya xba jletik!",zxx,right,8,297,295,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,295_297,bean,stimulus_data/casillas_tseltal_2015/raw_data/split_images/chenek'.png,bean,chile,stimulus_data/casillas_tseltal_2015/raw_data/split_images/ich.png,chile,0.8003,0.8037,0.4678,,,
107,1590,"ila wil, chojak', a!",zxx,left,8,298,296,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,296_298,purse,stimulus_data/casillas_tseltal_2015/raw_data/split_images/chojak'.png,purse,corn,stimulus_data/casillas_tseltal_2015/raw_data/split_images/ixim.png,corn,0.723,0.777,0.4126,0.0963,purse,corn
108,1591,"ila wil, t'inel, .. .",zxx,right,8,299,313,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,299_313,doorway,stimulus_data/casillas_tseltal_2015/raw_data/split_images/t'inel.png,doorway,water,stimulus_data/casillas_tseltal_2015/raw_data/split_images/ja'.png,water,0.6357,0.782,0.3672,,,
109,1592,"ila wil, moch, .. .",zxx,left,8,300,306,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,300_306,basket,stimulus_data/casillas_tseltal_2015/raw_data/split_images/moch.png,basket,fire,stimulus_data/casillas_tseltal_2015/raw_data/split_images/k'ajk'.png,fire,0.6343,0.803,0.393,0.3803,basket,fire
110,1593,"ila wil, machit, ya xba jletik!",zxx,right,8,301,303,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,301_303,machete,stimulus_data/casillas_tseltal_2015/raw_data/split_images/machit.png,machete,car,stimulus_data/casillas_tseltal_2015/raw_data/split_images/karo.png,car,0.5854,0.761,0.337,0.2898,machete,car
111,1594,"ila wil, tomut, ya xba jletik!",zxx,left,8,302,315,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,302_315,egg,stimulus_data/casillas_tseltal_2015/raw_data/split_images/tomut.png,egg,banana,stimulus_data/casillas_tseltal_2015/raw_data/split_images/lo'bal.png,banana,0.716,0.8135,0.4175,0.8086,egg,banana
112,1595,"ila wil, mexa, .. .",zxx,right,8,303,305,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,303_305,table,stimulus_data/casillas_tseltal_2015/raw_data/split_images/mexa.png,table,machete,stimulus_data/casillas_tseltal_2015/raw_data/split_images/machit.png,machete,0.706,0.746,0.434,0.2949,table,machete
113,1596,"ila wil, pelota, a!",zxx,left,8,304,311,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,304_311,ball,stimulus_data/casillas_tseltal_2015/raw_data/split_images/pelota.png,ball,broom,stimulus_data/casillas_tseltal_2015/raw_data/split_images/mes.png,broom,0.6724,0.771,0.42,0.3293,ball,broom
114,1597,"ila wil, waybal, ya xba jletik!",zxx,right,8,305,319,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,305_319,bed,stimulus_data/casillas_tseltal_2015/raw_data/split_images/waybal.png,bed,table,stimulus_data/casillas_tseltal_2015/raw_data/split_images/mexa.png,table,0.801,0.8467,0.4385,0.6554,bed,table
115,1598,"ila wil, lo'bal, a!",zxx,left,8,306,302,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,302_306,banana,stimulus_data/casillas_tseltal_2015/raw_data/split_images/lo'bal.png,banana,basket,stimulus_data/casillas_tseltal_2015/raw_data/split_images/moch.png,basket,0.7065,0.7495,0.3872,0.3959,banana,basket
116,1599,"ila wil, tz'i, ya xba jletik!",zxx,left,8,307,316,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,307_316,dog,stimulus_data/casillas_tseltal_2015/raw_data/split_images/tz'i.png,dog,chicken,stimulus_data/casillas_tseltal_2015/raw_data/split_images/mut.png,chicken,0.6616,0.892,0.4448,0.8907,dog,chicken
117,1600,"ila wil, xila, .. .",zxx,right,8,308,321,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,308_321,chair,stimulus_data/casillas_tseltal_2015/raw_data/split_images/xila.png,chair,house,stimulus_data/casillas_tseltal_2015/raw_data/split_images/na.png,house,0.5776,0.8213,0.3628,,,
118,1601,"ila wil, te, .. .",zxx,left,8,309,314,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,309_314,tree,stimulus_data/casillas_tseltal_2015/raw_data/split_images/te.png,tree,flower,stimulus_data/casillas_tseltal_2015/raw_data/split_images/nichim.png,flower,0.6904,0.8066,0.4004,0.7099,tree,flower
119,1602,"ila wil, na, ya xba jletik!",zxx,right,8,310,308,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,308_310,house,stimulus_data/casillas_tseltal_2015/raw_data/split_images/na.png,house,pot,stimulus_data/casillas_tseltal_2015/raw_data/split_images/p'in.png,pot,0.588,0.8384,0.4194,,,
120,1603,"ila wil, balti, .. .",zxx,left,8,311,292,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,292_311,bucket,stimulus_data/casillas_tseltal_2015/raw_data/split_images/balti.png,bucket,ball,stimulus_data/casillas_tseltal_2015/raw_data/split_images/pelota.png,ball,0.6846,0.8047,0.4146,0.4367,bucket,ball
121,1604,"ila wil, p'in, a!",zxx,right,8,312,310,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,310_312,pot,stimulus_data/casillas_tseltal_2015/raw_data/split_images/p'in.png,pot,firewood,stimulus_data/casillas_tseltal_2015/raw_data/split_images/si'.png,firewood,0.57,0.793,0.3896,0.3283,pot,firewood
122,1605,"ila wil, ich, .. .",zxx,right,8,313,297,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,297_313,chile,stimulus_data/casillas_tseltal_2015/raw_data/split_images/ich.png,chile,doorway,stimulus_data/casillas_tseltal_2015/raw_data/split_images/t'inel.png,doorway,0.596,0.7236,0.4019,,,
123,1606,"ila wil, ixim, a!",zxx,left,8,314,298,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,298_314,corn,stimulus_data/casillas_tseltal_2015/raw_data/split_images/ixim.png,corn,tree,stimulus_data/casillas_tseltal_2015/raw_data/split_images/te.png,tree,0.6484,0.7837,0.4082,0.2994,corn,tree
124,1607,"ila wil, nichim, a!",zxx,left,8,315,309,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,309_315,flower,stimulus_data/casillas_tseltal_2015/raw_data/split_images/nichim.png,flower,egg,stimulus_data/casillas_tseltal_2015/raw_data/split_images/tomut.png,egg,0.615,0.808,0.4492,0.3688,flower,egg
125,1608,"ila wil, xawin, ya xba jletik!",zxx,left,8,316,320,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,316_320,cat,stimulus_data/casillas_tseltal_2015/raw_data/split_images/xawin.png,cat,dog,stimulus_data/casillas_tseltal_2015/raw_data/split_images/tz'i.png,dog,0.7656,0.9307,0.4272,0.9548,cat,dog
126,1609,"ila wil, mut, ya xba jletik!",zxx,right,8,317,307,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,307_317,chicken,stimulus_data/casillas_tseltal_2015/raw_data/split_images/mut.png,chicken,skirt,stimulus_data/casillas_tseltal_2015/raw_data/split_images/tzek'.png,skirt,0.6636,0.7603,0.4146,0.2601,chicken,skirt
127,1610,"ila wil, bojch, a!",zxx,left,8,318,294,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,294_318,bowl,stimulus_data/casillas_tseltal_2015/raw_data/split_images/bojch.png,bowl,tortilla,stimulus_data/casillas_tseltal_2015/raw_data/split_images/wa.png,tortilla,0.7305,0.7744,0.435,0.5363,bowl,tortilla
128,1611,"ila wil, baso, ya xba jletik!",zxx,right,8,319,293,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,293_319,cup,stimulus_data/casillas_tseltal_2015/raw_data/split_images/baso.png,cup,bed,stimulus_data/casillas_tseltal_2015/raw_data/split_images/waybal.png,bed,0.6343,0.823,0.349,0.4497,cup,bed
129,1612,"ila wil, tzek', a!",zxx,right,8,320,317,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,317_320,skirt,stimulus_data/casillas_tseltal_2015/raw_data/split_images/tzek'.png,skirt,cat,stimulus_data/casillas_tseltal_2015/raw_data/split_images/xawin.png,cat,0.666,0.778,0.4146,0.3559,skirt,cat
130,1613,"ila wil, karo, .. .",zxx,right,8,321,301,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,301_321,car,stimulus_data/casillas_tseltal_2015/raw_data/split_images/karo.png,car,chair,stimulus_data/casillas_tseltal_2015/raw_data/split_images/xila.png,chair,0.517,0.823,0.416,0.3821,car,chair
131,2227,Where's the baby? Can you see it?,eng,left,14,440,418,,1,fernald_marchman_2012,418_440,baby,stimulus_data/fernald_marchman_2012/raw_data/images/baby1_18_left.jpg,baby,doggy,stimulus_data/fernald_marchman_2012/raw_data/images/doggie1_18_left.jpg,doggy,0.655,0.8945,0.4653,0.5585,baby,dog
132,2228,Where's the car? Can you find it?,eng,right,14,441,419,,1,fernald_marchman_2012,419_441,car,stimulus_data/fernald_marchman_2012/raw_data/images/car1_18_left.jpg,car,book,stimulus_data/fernald_marchman_2012/raw_data/images/book1_18_left.jpg,book,0.4058,0.859,0.3755,0.3152,car,book
133,2229,Look at the ball. Do you like it?,eng,left,14,442,420,,1,fernald_marchman_2012,420_442,ball,stimulus_data/fernald_marchman_2012/raw_data/images/ball1_18_left.jpg,ball,shoe,stimulus_data/fernald_marchman_2012/raw_data/images/shoe1_18_left.jpg,shoe,0.578,0.8315,0.3706,0.3879,ball,shoe
134,2230,Where's the doggy? Can you see it?,eng,right,14,443,421,,1,fernald_marchman_2012,421_443,doggy,stimulus_data/fernald_marchman_2012/raw_data/images/doggie2_18_left.jpg,doggy,baby,stimulus_data/fernald_marchman_2012/raw_data/images/baby2_18_left.jpg,baby,0.757,0.8945,0.4482,0.5585,dog,baby
135,2231,Look at the shoe. Do you like it?,eng,right,14,435,422,,1,fernald_marchman_2012,422_435,shoe,stimulus_data/fernald_marchman_2012/raw_data/images/shoe2_18_left.jpg,shoe,ball,stimulus_data/fernald_marchman_2012/raw_data/images/ball2_18_left.jpg,ball,0.664,0.8315,0.416,0.3879,shoe,ball
136,2232,See the birdie? Can you find it?,eng,right,14,439,423,,1,fernald_marchman_2012,423_439,birdy,stimulus_data/fernald_marchman_2012/raw_data/images/birdy1_18_left.jpg,birdy,kitty,stimulus_data/fernald_marchman_2012/raw_data/images/kitty1_18_left.jpg,kitty,0.704,0.8633,0.4048,0.7066,bird,cat
137,2233,Where's the book? Can you find it?,eng,left,14,444,424,,1,fernald_marchman_2012,424_444,book,stimulus_data/fernald_marchman_2012/raw_data/images/book2_18_left.jpg,book,car,stimulus_data/fernald_marchman_2012/raw_data/images/car2_18_left.jpg,car,0.3325,0.859,0.4385,0.3152,book,car
138,2234,See the kitty? Can you find it?,eng,left,14,434,425,,1,fernald_marchman_2012,425_434,kitty,stimulus_data/fernald_marchman_2012/raw_data/images/kitty2_18_left.jpg,kitty,birdy,stimulus_data/fernald_marchman_2012/raw_data/images/birdy2_18_left.jpg,birdy,0.701,0.8633,0.4253,0.7066,cat,bird
139,2235,Where's the book? Can you find it?,eng,right,14,436,426,,1,fernald_marchman_2012,426_436,book,stimulus_data/fernald_marchman_2012/raw_data/images/book3_18_left.jpg,book,car,stimulus_data/fernald_marchman_2012/raw_data/images/car3_18_left.jpg,car,0.519,0.859,0.4028,0.3152,book,car
140,2236,See the kitty? Can you find it?,eng,right,14,445,427,,1,fernald_marchman_2012,427_445,kitty,stimulus_data/fernald_marchman_2012/raw_data/images/kitty3_18_left.jpg,kitty,birdy,stimulus_data/fernald_marchman_2012/raw_data/images/birdy3_18_left.jpg,birdy,0.6396,0.8633,0.3774,0.7066,cat,bird
141,2237,Where's the doggy? Can you see it?,eng,left,14,438,428,,1,fernald_marchman_2012,428_438,doggy,stimulus_data/fernald_marchman_2012/raw_data/images/doggie3_18_left.jpg,doggy,baby,stimulus_data/fernald_marchman_2012/raw_data/images/baby3_18_left.jpg,baby,0.7197,0.8945,0.436,0.5585,dog,baby
142,2238,Look at the ball. Do you like it?,eng,right,14,437,429,,1,fernald_marchman_2012,429_437,ball,stimulus_data/fernald_marchman_2012/raw_data/images/ball3_18_left.jpg,ball,shoe,stimulus_data/fernald_marchman_2012/raw_data/images/shoe3_18_left.jpg,shoe,0.5425,0.8315,0.3125,0.3879,ball,shoe
143,2239,See the birdie? Can you find it?,eng,left,14,446,430,,1,fernald_marchman_2012,430_446,birdy,stimulus_data/fernald_marchman_2012/raw_data/images/birdy4_18_left.jpg,birdy,kitty,stimulus_data/fernald_marchman_2012/raw_data/images/kitty4_18_left.jpg,kitty,0.6724,0.8633,0.436,0.7066,bird,cat
144,2240,Where's the baby? Can you see it?,eng,right,14,447,431,,1,fernald_marchman_2012,431_447,baby,stimulus_data/fernald_marchman_2012/raw_data/images/baby4_18_left.jpg,baby,doggy,stimulus_data/fernald_marchman_2012/raw_data/images/doggie4_18_left.jpg,doggy,0.7363,0.8945,0.4565,0.5585,baby,dog
145,2241,Where's the car? Can you find it?,eng,left,14,448,432,,1,fernald_marchman_2012,432_448,car,stimulus_data/fernald_marchman_2012/raw_data/images/car4_18_left.jpg,car,book,stimulus_data/fernald_marchman_2012/raw_data/images/book4_18_left.jpg,book,0.447,0.859,0.379,0.3152,car,book
146,2242,Look at the shoe. Do you like it?,eng,left,14,449,433,,1,fernald_marchman_2012,433_449,shoe,stimulus_data/fernald_marchman_2012/raw_data/images/shoe4_18_left.jpg,shoe,ball,stimulus_data/fernald_marchman_2012/raw_data/images/ball4_18_left.jpg,ball,0.666,0.8315,0.4336,0.3879,shoe,ball
147,2243,See the birdie? Can you find it?,eng,right,14,425,434,,1,fernald_marchman_2012,425_434,birdy,stimulus_data/fernald_marchman_2012/raw_data/images/birdy2_18_left.jpg,birdy,kitty,stimulus_data/fernald_marchman_2012/raw_data/images/kitty2_18_left.jpg,kitty,0.701,0.8633,0.415,0.7066,bird,cat
148,2244,Look at the ball. Do you like it?,eng,left,14,422,435,,1,fernald_marchman_2012,422_435,ball,stimulus_data/fernald_marchman_2012/raw_data/images/ball2_18_left.jpg,ball,shoe,stimulus_data/fernald_marchman_2012/raw_data/images/shoe2_18_left.jpg,shoe,0.664,0.8315,0.4038,0.3879,ball,shoe
149,2245,Where's the car? Can you find it?,eng,right,14,426,436,,1,fernald_marchman_2012,426_436,car,stimulus_data/fernald_marchman_2012/raw_data/images/car3_18_left.jpg,car,book,stimulus_data/fernald_marchman_2012/raw_data/images/book3_18_left.jpg,book,0.519,0.859,0.4258,0.3152,car,book
150,2247,Look at the shoe. Do you like it?,eng,right,14,429,437,,1,fernald_marchman_2012,429_437,shoe,stimulus_data/fernald_marchman_2012/raw_data/images/shoe3_18_left.jpg,shoe,ball,stimulus_data/fernald_marchman_2012/raw_data/images/ball3_18_left.jpg,ball,0.5425,0.8315,0.4565,0.3879,shoe,ball
151,2248,Where's the baby? Can you see it?,eng,left,14,428,438,,1,fernald_marchman_2012,428_438,baby,stimulus_data/fernald_marchman_2012/raw_data/images/baby3_18_left.jpg,baby,doggy,stimulus_data/fernald_marchman_2012/raw_data/images/doggie3_18_left.jpg,doggy,0.7197,0.8945,0.4766,0.5585,baby,dog
152,2249,See the kitty? Can you find it?,eng,right,14,423,439,,1,fernald_marchman_2012,423_439,kitty,stimulus_data/fernald_marchman_2012/raw_data/images/kitty1_18_left.jpg,kitty,birdy,stimulus_data/fernald_marchman_2012/raw_data/images/birdy1_18_left.jpg,birdy,0.704,0.8633,0.4263,0.7066,cat,bird
153,2251,Where's the doggy? Can you see it?,eng,left,14,418,440,,1,fernald_marchman_2012,418_440,doggy,stimulus_data/fernald_marchman_2012/raw_data/images/doggie1_18_left.jpg,doggy,baby,stimulus_data/fernald_marchman_2012/raw_data/images/baby1_18_left.jpg,baby,0.655,0.8945,0.4102,0.5585,dog,baby
154,2252,Where's the book? Can you find it?,eng,right,14,419,441,,1,fernald_marchman_2012,419_441,book,stimulus_data/fernald_marchman_2012/raw_data/images/book1_18_left.jpg,book,car,stimulus_data/fernald_marchman_2012/raw_data/images/car1_18_left.jpg,car,0.4058,0.859,0.4307,0.3152,book,car
155,2255,Look at the shoe. Do you like it?,eng,right,14,420,442,,1,fernald_marchman_2012,420_442,shoe,stimulus_data/fernald_marchman_2012/raw_data/images/shoe1_18_left.jpg,shoe,ball,stimulus_data/fernald_marchman_2012/raw_data/images/ball1_18_left.jpg,ball,0.578,0.8315,0.4297,0.3879,shoe,ball
156,2256,Where's the baby? Can you see it?,eng,left,14,421,443,,1,fernald_marchman_2012,421_443,baby,stimulus_data/fernald_marchman_2012/raw_data/images/baby2_18_left.jpg,baby,doggy,stimulus_data/fernald_marchman_2012/raw_data/images/doggie2_18_left.jpg,doggy,0.757,0.8945,0.4497,0.5585,baby,dog
